|Run	|Epoch	#UnitErr	#PctErr	#PctCor	#CosDiff	#PerTrlMSec	#V4 ActAvg	#V4 Hog	#V4 Dead	#V4 Gnmda	#V4 GgabaB	#IT ActAvg	#IT Hog	#IT Dead	#IT Gnmda	#IT GgabaB	#Output ActAvg	#Output Hog	#Output Dead	#Output Gnmda	#Output GgabaB
6	99	0.043	0.81	0.19	0.5118	191.4	0.06504	0	0.4084	0.08246	0.2891	0.1271	0	0.1562	0.1124	0.3729	0.04345	0	0.1	0.07026	0.009313
6	100	0.0445	0.84	0.16	0.5023	191.5	0.06502	0	0.4096	0.1097	0.2155	0.1256	0	0.1641	0.1421	0.2616	0.04309	0	0.1	0.01663	0.004249
6	101	0.0405	0.8	0.2	0.4901	192	0.06486	0	0.4092	0.09836	0.1922	0.1256	0	0.1523	0.1383	0.3066	0.04431	0	0.1	0.01791	0.006442
6	102	0.039	0.77	0.23	0.4865	192.4	0.06539	0	0.4088	0.05665	0.1041	0.1271	0	0.1484	0.07044	0.07871	0.04363	0	0.1	0.01034	0.00116
6	103	0.038	0.75	0.25	0.4807	191.9	0.06465	0	0.4088	0.06662	0.08482	0.1253	0	0.1523	0.05959	0.0933	0.04391	0	0.1	0.02553	0.001176
6	104	0.0435	0.82	0.18	0.5013	192.1	0.06355	0	0.4092	0.1049	0.1583	0.1234	0	0.1602	0.1008	0.1735	0.04396	0	0.1	0.01581	0.004991
6	105	0.043	0.77	0.23	0.5462	191.8	0.06408	0	0.4084	0.1068	0.2582	0.1252	0	0.1562	0.1796	0.7499	0.04397	0	0.1	0.08962	0.02492
6	106	0.0435	0.78	0.22	0.4976	191.6	0.06551	0	0.4076	0.1091	0.3358	0.1269	0	0.1484	0.1415	0.5452	0.04471	0	0.1	0.08503	0.01723
6	107	0.0435	0.81	0.19	0.4836	191.4	0.06598	0	0.408	0.1048	0.1766	0.129	0	0.1484	0.06426	0.2895	0.0449	0	0.1	0.06242	0.006285
6	108	0.0415	0.8	0.2	0.4806	192.3	0.06499	0	0.4072	0.07747	0.286	0.1283	0	0.1523	0.1174	0.299	0.04408	0	0.1	0.0779	0.01234
6	109	0.0415	0.79	0.21	0.5053	192	0.06392	0	0.4076	0.07732	0.3213	0.1286	0	0.1523	0.09578	0.3287	0.04406	0	0.1	0.07171	0.008934
6	110	0.0465	0.83	0.17	0.5325	193.6	0.06491	0	0.4076	0.1132	0.1679	0.1291	0	0.1484	0.08879	0.08367	0.04288	0	0.1	0.02489	0.001979
6	111	0.0405	0.77	0.23	0.4958	193	0.06535	0	0.4072	0.08689	0.2552	0.1278	0	0.1484	0.0552	0.09716	0.04442	0	0.1	0.0209	0.001329
6	112	0.0405	0.81	0.19	0.5148	191.6	0.06548	0	0.408	0.09525	0.272	0.1307	0	0.1523	0.1114	0.3286	0.04368	0	0.1	0.07713	0.01069
6	113	0.043	0.85	0.15	0.5123	192.1	0.06464	0	0.408	0.07283	0.09157	0.1289	0	0.1484	0.07599	0.1088	0.04365	0	0.1	0.009396	0.001351
6	114	0.042	0.8	0.2	0.5114	192	0.06462	0	0.4076	0.06595	0.2351	0.1271	0	0.1562	0.04416	0.04299	0.04342	0	0.1	0.009214	0.0006415
6	115	0.0425	0.84	0.16	0.5129	191.9	0.06476	0	0.4068	0.08078	0.1441	0.1282	0	0.1523	0.1002	0.07988	0.0435	0	0.1	0.01207	0.0007084
6	116	0.0455	0.87	0.13	0.4849	192.6	0.06686	0	0.4076	0.07799	0.1669	0.1306	0	0.1523	0.06403	0.1381	0.04364	0	0.1	0.05859	0.004487
6	117	0.0435	0.81	0.19	0.5202	190.6	0.06466	0	0.4084	0.1254	0.24	0.1269	0	0.1484	0.1567	0.5415	0.04429	0	0.1	0.09335	0.01642
6	118	0.0385	0.76	0.24	0.5111	191.9	0.06589	0	0.408	0.07909	0.1064	0.1288	0	0.1523	0.08881	0.1015	0.04261	0	0.1	0.02752	0.00306
6	119	0.0455	0.79	0.21	0.5181	192.3	0.06508	0	0.408	0.08448	0.3483	0.1277	0	0.1523	0.09658	0.1449	0.04342	0	0.1	0.02011	0.002149
6	120	0.04	0.76	0.24	0.5068	191.6	0.06512	0	0.4072	0.08091	0.3327	0.1277	0	0.1523	0.1048	0.1264	0.04445	0	0.1	0.01662	0.002748
6	121	0.043	0.8	0.2	0.475	191.8	0.0659	0	0.4084	0.1304	0.2038	0.1273	0	0.1523	0.1111	0.1393	0.04412	0	0.1	0.01788	0.003831
6	122	0.0415	0.78	0.22	0.4939	192.4	0.06644	0	0.4088	0.07109	0.09861	0.1294	0	0.1562	0.0638	0.08219	0.04433	0	0.1	0.01496	0.001368
6	123	0.0455	0.84	0.16	0.5096	192.8	0.06613	0	0.4068	0.1006	0.1562	0.1281	0	0.1523	0.08503	0.1167	0.04454	0	0.1	0.0431	0.002377
6	124	0.045	0.86	0.14	0.5112	192	0.06664	0	0.4084	0.1098	0.2307	0.1299	0	0.1562	0.09617	0.2085	0.04384	0	0.1	0.07384	0.006049
6	125	0.0455	0.81	0.19	0.4936	192	0.06629	0	0.408	0.07675	0.111	0.1265	0	0.1562	0.02563	0.03236	0.0439	0	0.1	0.006719	0.0003368
6	126	0.047	0.85	0.15	0.4214	191.5	0.06593	0	0.4072	0.07482	0.3597	0.1297	0	0.1562	0.1048	0.1228	0.04397	0	0.1	0.04375	0.002919
6	127	0.0485	0.86	0.14	0.4554	193.2	0.06431	0	0.408	0.1123	0.2642	0.1289	0	0.1602	0.06061	0.109	0.04367	0	0.1	0.02565	0.0005861
6	128	0.0405	0.78	0.22	0.5083	193.1	0.06466	0	0.408	0.07595	0.1718	0.1267	0	0.1602	0.07284	0.09952	0.04302	0	0.1	0.03764	0.003072
6	129	0.043	0.8	0.2	0.4861	193.6	0.06465	0	0.408	0.09026	0.0891	0.1278	0	0.1562	0.06967	0.1183	0.04324	0	0.1	0.01022	0.001611
6	130	0.045	0.85	0.15	0.431	192.8	0.06477	0	0.4068	0.1078	0.2437	0.1273	0	0.1523	0.08811	0.08227	0.04392	0	0.1	0.03481	0.002837
6	131	0.0425	0.8	0.2	0.4528	192.2	0.06514	0	0.4076	0.09098	0.1564	0.1287	0	0.1562	0.03717	0.0536	0.04349	0	0.1	0.00852	0.0005332
6	132	0.043	0.84	0.16	0.4636	192.3	0.0643	0	0.4072	0.08427	0.1347	0.1262	0	0.1523	0.07137	0.08331	0.04334	0	0.1	0.01372	0.00219
6	133	0.046	0.87	0.13	0.4489	192.2	0.06495	0	0.4076	0.1137	0.2427	0.1269	0	0.1562	0.1598	0.2377	0.04438	0	0.1	0.02066	0.004624
6	134	0.0415	0.81	0.19	0.4847	192.2	0.065	0	0.4076	0.1193	0.4024	0.127	0	0.1562	0.126	0.2589	0.04429	0	0.1	0.04532	0.002973
6	135	0.044	0.84	0.16	0.4313	191.4	0.06465	0	0.4072	0.08732	0.3256	0.1255	0	0.1602	0.1556	0.5439	0.04375	0	0.1	0.0939	0.01191
6	136	0.0445	0.88	0.12	0.4734	193.5	0.06506	0	0.4076	0.08363	0.1848	0.1287	0	0.1523	0.06886	0.1699	0.04512	0	0.1	0.01599	0.001617
6	137	0.045	0.81	0.19	0.4643	193.9	0.06515	0	0.4084	0.08513	0.1531	0.129	0	0.1562	0.1046	0.08799	0.04402	0	0.1	0.0153	0.001376
6	138	0.0475	0.87	0.13	0.4457	192.9	0.06576	0	0.4084	0.08784	0.1334	0.1299	0	0.1523	0.117	0.08711	0.04377	0	0.1	0.01262	0.001178
6	139	0.046	0.85	0.15	0.4579	192.3	0.06565	0	0.408	0.08486	0.08903	0.1287	0	0.1523	0.1113	0.07832	0.04403	0	0.1	0.009659	0.001299
6	140	0.048	0.88	0.12	0.4554	192.7	0.06559	0	0.4084	0.1138	0.164	0.1299	0	0.1523	0.08148	0.08185	0.04405	0	0.1	0.01281	0.001387
6	141	0.043	0.81	0.19	0.4614	193.8	0.06441	0	0.4088	0.072	0.1223	0.126	0	0.1523	0.06741	0.06324	0.04412	0	0.1	0.03299	0.001697
6	142	0.044	0.79	0.21	0.4753	193.4	0.06425	0	0.408	0.08817	0.2863	0.1298	0	0.1562	0.1237	0.1462	0.04413	0	0.1	0.0152	0.003364
6	143	0.046	0.83	0.17	0.485	191.3	0.06471	0	0.4084	0.0931	0.3482	0.1305	0	0.1641	0.1242	0.3809	0.04362	0	0.1	0.09423	0.01155
6	144	0.0475	0.9	0.1	0.4516	192.5	0.06634	0	0.408	0.09466	0.2234	0.1328	0	0.1641	0.1141	0.1551	0.04353	0	0.1	0.01892	0.003985
6	145	0.044	0.86	0.14	0.4672	190.9	0.06568	0	0.408	0.09762	0.2131	0.1291	0	0.1562	0.07526	0.06519	0.04355	0	0.1	0.01205	0.00118
6	146	0.0475	0.92	0.08	0.4288	192.3	0.06477	0	0.4076	0.09583	0.3819	0.1264	0	0.1602	0.1301	0.1724	0.04302	0	0.1	0.01379	0.003808
6	147	0.0445	0.83	0.17	0.4512	192.3	0.06618	0	0.4072	0.1173	0.3356	0.1288	0	0.168	0.1229	0.3053	0.04338	0	0.1	0.08619	0.008698
6	148	0.0465	0.88	0.12	0.46	191.2	0.06544	0	0.408	0.08717	0.2102	0.1279	0	0.168	0.1419	0.2884	0.04345	0	0.1	0.02252	0.005562
6	149	0.0475	0.91	0.09	0.4562	191.5	0.06569	0	0.4076	0.1019	0.4306	0.129	0	0.1641	0.1373	0.6279	0.04273	0	0.1	0.09117	0.008115
6	150	0.0455	0.88	0.12	0.4853	191.1	0.06538	0	0.4076	0.1174	0.2496	0.1302	0	0.1602	0.09489	0.1342	0.04362	0	0.1	0.01888	0.00299
6	151	0.046	0.85	0.15	0.466	191.6	0.0633	0	0.4072	0.09826	0.09637	0.1252	0	0.1484	0.1009	0.07498	0.04422	0	0.1	0.01507	0.001348
6	152	0.0445	0.86	0.14	0.4706	190.4	0.06584	0	0.4076	0.09723	0.3311	0.1302	0	0.1523	0.1478	0.54	0.04459	0	0.1	0.09738	0.01166
6	153	0.0465	0.93	0.07	0.4761	192	0.06713	0	0.4076	0.09929	0.3445	0.1302	0	0.1523	0.1245	0.1685	0.04317	0	0.1	0.01234	0.002954
6	154	0.0475	0.95	0.05	0.4088	190.4	0.06584	0	0.408	0.09042	0.177	0.1307	0	0.1602	0.1003	0.1397	0.04317	0	0.1	0.0199	0.003709
6	155	0.045	0.89	0.11	0.4744	192.1	0.06376	0	0.4072	0.07365	0.1883	0.126	0	0.1484	0.1156	0.2107	0.04337	0	0.1	0.02494	0.00383
6	156	0.045	0.9	0.1	0.474	191.3	0.06503	0	0.408	0.09595	1.132	0.1293	0	0.1523	0.09105	0.3042	0.04308	0	0.1	0.08248	0.009302
6	157	0.0435	0.86	0.14	0.4337	191.4	0.06536	0	0.4072	0.09049	0.2269	0.1284	0	0.1484	0.07133	0.0944	0.04433	0	0.1	0.01934	0.002589
6	158	0.045	0.88	0.12	0.4937	191.3	0.06446	0	0.4072	0.08768	0.2157	0.128	0	0.1523	0.04595	0.05071	0.04332	0	0.1	0.02903	0.001635
6	159	0.0425	0.83	0.17	0.5134	193.4	0.06605	0	0.4076	0.07039	0.1606	0.1291	0	0.1523	0.04331	0.07943	0.04357	0	0.1	0.02927	0.0003883
6	160	0.044	0.85	0.15	0.4419	192.5	0.0635	0	0.408	0.1162	0.2407	0.1257	0	0.1523	0.133	0.1592	0.04344	0	0.1	0.04495	0.007165
6	161	0.045	0.89	0.11	0.4421	191.9	0.06537	0	0.4076	0.1011	0.1287	0.1312	0	0.1523	0.1023	0.07111	0.04325	0	0.1	0.03737	0.00229
6	162	0.048	0.92	0.08	0.4336	192.7	0.06579	0	0.4072	0.08273	0.07705	0.1296	0	0.1523	0.0686	0.0693	0.04275	0	0.1	0.03703	0.003151
6	163	0.045	0.88	0.12	0.4936	191.6	0.06552	0	0.408	0.137	0.2699	0.1309	0	0.1484	0.2321	0.3099	0.04387	0	0.1	0.05822	0.01024
6	164	0.043	0.84	0.16	0.4614	191.5	0.06519	0	0.4068	0.08915	0.1252	0.128	0	0.1484	0.03601	0.03749	0.04444	0	0.1	0.009057	0.0008438
6	165	0.043	0.85	0.15	0.4645	191.6	0.06466	0	0.4072	0.05958	0.09265	0.1275	0	0.1484	0.05706	0.0909	0.04349	0	0.1	0.01011	0.001353
6	166	0.0445	0.87	0.13	0.4727	191.9	0.06467	0	0.4068	0.1064	0.3714	0.1279	0	0.1484	0.1112	0.1332	0.04357	0	0.1	0.02051	0.003795
6	167	0.0455	0.91	0.09	0.4013	191.2	0.06541	0	0.408	0.07587	0.1029	0.1274	0	0.1484	0.07497	0.04357	0.04432	0	0.1	0.009694	0.0006638
6	168	0.05	0.96	0.04	0.4185	191.8	0.06502	0	0.4072	0.09049	0.392	0.1285	0	0.1484	0.1082	0.2926	0.044	0	0.1	0.08238	0.006977
6	169	0.0435	0.86	0.14	0.5175	191.3	0.06444	0	0.4076	0.09566	0.245	0.1288	0	0.1484	0.1079	0.1955	0.04413	0	0.1	0.01989	0.003043
6	170	0.0445	0.87	0.13	0.5084	192.3	0.06481	0	0.4076	0.09624	0.23	0.1275	0	0.1484	0.05199	0.1546	0.04299	0	0.1	0.04494	0.0009902
6	171	0.0425	0.84	0.16	0.4803	192.1	0.0646	0	0.4076	0.09811	0.3732	0.1279	0	0.1484	0.1427	0.2286	0.04353	0	0.1	0.02343	0.005715
6	172	0.047	0.93	0.07	0.4376	192.3	0.06532	0	0.4072	0.1253	0.6655	0.1295	0	0.1602	0.08046	0.2881	0.04326	0	0.1	0.04528	0.002535
6	173	0.046	0.89	0.11	0.4378	191.3	0.06485	0	0.4072	0.1102	0.2302	0.1262	0	0.1602	0.1508	0.2574	0.04397	0	0.1	0.0187	0.004501
6	174	0.0475	0.95	0.05	0.4775	191.4	0.06484	0	0.4068	0.09951	0.1069	0.1282	0	0.1523	0.1051	0.04654	0.04421	0	0.1	0.01276	0.0007083
6	175	0.0465	0.92	0.08	0.4283	193.7	0.06432	0	0.4064	0.1056	0.3632	0.1273	0	0.1523	0.1084	0.1691	0.04421	0	0.1	0.02374	0.004686
6	176	0.045	0.9	0.1	0.4738	193.3	0.06499	0	0.408	0.06745	0.1377	0.1282	0	0.1523	0.05909	0.07927	0.04435	0	0.1	0.02148	0.00171
6	177	0.0445	0.89	0.11	0.4806	192.3	0.06678	0	0.4064	0.08946	0.3481	0.1307	0	0.1602	0.1423	0.4751	0.0446	0	0.1	0.1016	0.009494
6	178	0.0475	0.94	0.06	0.4315	193.4	0.06416	0	0.4072	0.08784	0.2049	0.1253	0	0.1602	0.1382	0.3888	0.04289	0	0.1	0.09529	0.01092
6	179	0.0455	0.91	0.09	0.4729	192.2	0.06365	0	0.4076	0.1018	0.1955	0.1264	0	0.1484	0.169	0.2079	0.04392	0	0.1	0.05763	0.00916
6	180	0.045	0.88	0.12	0.4716	192.8	0.06494	0	0.4076	0.1067	0.3287	0.1296	0	0.1523	0.1374	0.2529	0.04303	0	0.1	0.02323	0.004642
6	181	0.0475	0.95	0.05	0.4631	192.9	0.06519	0	0.408	0.08004	0.1497	0.1258	0	0.1484	0.07488	0.1013	0.04404	0	0.1	0.02302	0.001888
6	182	0.0475	0.94	0.06	0.4504	191	0.06621	0	0.4076	0.09051	0.2763	0.1301	0	0.1484	0.1589	0.5316	0.04349	0	0.1	0.1036	0.01052
6	183	0.044	0.88	0.12	0.4733	191.2	0.06631	0	0.4072	0.08054	0.1175	0.1302	0	0.1484	0.08284	0.05698	0.04361	0	0.1	0.03759	0.002007
6	184	0.047	0.93	0.07	0.4765	191.8	0.06677	0	0.406	0.1088	0.2578	0.1299	0	0.1484	0.1516	0.4721	0.0436	0	0.1	0.09809	0.009651
6	185	0.048	0.96	0.04	0.3883	191.4	0.06488	0	0.4064	0.08589	0.2734	0.1278	0	0.1484	0.09414	0.2476	0.0435	0	0.1	0.08124	0.007077
6	186	0.047	0.94	0.06	0.4368	190	0.06561	0	0.4064	0.09496	0.3283	0.1284	0	0.1484	0.1127	0.3096	0.04375	0	0.1	0.08692	0.007029
6	187	0.047	0.92	0.08	0.4578	194.3	0.06574	0	0.4068	0.09481	0.1106	0.1296	0	0.1484	0.03933	0.04856	0.04265	0	0.1	0.008924	0.0007769
6	188	0.046	0.91	0.09	0.4752	196.9	0.06493	0	0.4068	0.07216	0.08738	0.1281	0	0.1484	0.06956	0.06802	0.04388	0	0.1	0.03045	0.001334
6	189	0.046	0.92	0.08	0.4054	198.2	0.06643	0	0.4072	0.125	0.2679	0.1299	0	0.1523	0.1639	0.3262	0.04351	0	0.1	0.02495	0.005604
6	190	0.046	0.92	0.08	0.4475	194.1	0.066	0	0.4072	0.08324	0.2219	0.1289	0	0.1602	0.1278	0.1933	0.0443	0	0.1	0.01401	0.002328
6	191	0.0495	0.97	0.03	0.4154	191.1	0.06469	0	0.4068	0.08339	0.3907	0.1279	0	0.1484	0.1167	0.2585	0.04338	0	0.1	0.09168	0.008487
6	192	0.047	0.93	0.07	0.4487	191.7	0.06454	0	0.4072	0.09501	0.1848	0.1281	0	0.1562	0.1647	0.4565	0.04443	0	0.1	0.0987	0.009697
6	193	0.046	0.92	0.08	0.4531	195.7	0.06557	0	0.4072	0.1078	0.1406	0.1321	0	0.1562	0.09496	0.1521	0.04355	0	0.1	0.01934	0.003424
6	194	0.047	0.94	0.06	0.4161	190.8	0.0664	0	0.4064	0.09767	0.2909	0.1315	0	0.1523	0.1355	0.129	0.04337	0	0.1	0.0118	0.002465
6	195	0.0435	0.87	0.13	0.4839	192	0.06422	0	0.4068	0.1183	0.3027	0.1262	0	0.1484	0.1693	0.4052	0.04399	0	0.1	0.02733	0.006343
6	196	0.0445	0.88	0.12	0.4714	192.1	0.065	0	0.4064	0.06759	0.3155	0.1275	0	0.1523	0.06801	0.06139	0.04323	0	0.1	0.03217	0.001111
6	197	0.044	0.87	0.13	0.4835	191.8	0.06415	0	0.4072	0.103	0.2155	0.1263	0	0.1562	0.07675	0.08416	0.04373	0	0.1	0.01622	0.002418
6	198	0.047	0.93	0.07	0.4463	192.3	0.0644	0	0.4072	0.1096	0.2847	0.1284	0	0.1523	0.1472	0.3054	0.04407	0	0.1	0.02599	0.005119
6	199	0.0475	0.95	0.05	0.4671	191.5	0.06603	0	0.4072	0.1008	0.162	0.1315	0	0.1523	0.07777	0.0959	0.04322	0	0.1	0.02583	0.001903
